Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_154.txt,2.4,"The paper is relatively structured and technically literate, with a clear liquidity-network thesis and explicit token distribution, compliance, and roadmap sections. However, the core value proposition is broad and somewhat speculative, with limited evidence of real traction or defensible partnerships.",Transparency: detailed token/ICO terms and compliance notes; Roadmap: dated milestones and staged launches; Risk disclosure: mentions regulatory and exchange risks; Differentiation: positions LNC as a cross-network liquidity bridge.,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1
paper_155.txt,3.0,"This whitepaper is relatively detailed and commercially coherent, with a clear on-demand consulting use case, explicit token utility, roadmap, team, and go-to-market plan. The main weaknesses are promotional tone, limited evidence of traction, and tokenomics that appear demand-driven rather than sustainably balanced.","Transparency: extensive operational detail but few verifiable metrics; Roadmap: phased milestones from MVP to desktop and social commerce; Risk: some security/compliance discussion but limited downside analysis; Business model: fees, subscriptions, affiliate revenue, and promotions are clearly stated.",2,2,1,2,1,3,2,2,2,2,2,2,1,1,3,1,2,2
paper_156.txt,2.4,"NODVIX has a fairly clear platform and token revenue model, with concrete token sale terms, team bios, and a roadmap. However, the project is highly promotional, technically optimistic, and carries substantial regulatory and censorship-related exposure.","Transparency: detailed sections, references, and token terms; Roadmap: phased milestones through 2020; Risk: limited explicit risk discussion despite censorship/legal claims; Business model: ad revenue split, node rewards, and token utility are clearly described.",2,2,1,2,1,3,2,2,2,1,2,2,1,1,2,1,3,1
paper_157.txt,3.0,"This is a comparatively well-structured whitepaper with a clear use case, detailed platform design, governance, security, and token mechanics. It is still somewhat promotional and the traction/partnership claims are thin, but the overall framework is coherent.","Transparency: detailed sections, references, and explicit fee/token parameters; Roadmap: phased milestones from 2017–2020; Risk disclosure: discusses copyright abuse, spam, Sybil attacks, and illegal content; Business model: 5% fee with reserve and governance split.",2,2,2,2,1,3,2,2,2,2,2,3,2,2,3,3,2,1
paper_158.txt,3.0,"This is a comparatively well-structured whitepaper with a clear dual-sided marketplace, explicit token utility, staking/validation mechanics, and a plausible go-to-market plan. The main weaknesses are execution risk, heavy reliance on token incentives, and some ambitious claims around privacy and fraud resistance.","Transparency: named authors, links, token parameters, and detailed sections; Roadmap: beta and rollout milestones; Risk disclosure: includes token volatility and abuse risks; Differentiation: combines market research, reviews, and demographic filtering on-chain.",2,2,2,3,2,3,2,2,2,2,2,3,1,2,3,2,2,1
paper_159.txt,3.0,"This is a detailed, technically elaborate whitepaper with a clear service marketplace, provider economics, and operational workflows. It is stronger on product design than on proof of traction or token sustainability.","Transparency: extensive specs and pricing tables; Roadmap: phased support years and operational timelines; Risk disclosure: mentions seasonal/weather constraints and provider failures; Differentiation: live telescope streaming, SkyTour, marketplace, and mixed reality.",2,2,2,3,1,3,2,2,2,1,2,2,1,1,3,2,1,0
paper_16.txt,3.0,"This is a fairly detailed and structured whitepaper with a clear travel-industry pain point, a coherent tokenized asset model, and a phased roadmap. It is conceptually strong, but it remains largely aspirational with no traction or partnerships shown.",Transparency: explicit disclaimer and detailed mechanics; Roadmap: five phases from BSP to open network; Risk disclosure: strong warnings about token risk and uncertainty; Differentiation: STR tokenizes travel assets and enables transfer/division/exchange.,2,2,3,2,0,3,2,2,2,1,2,2,1,1,3,2,2,0
paper_160.txt,3.4,"This whitepaper is comparatively strong on disclosure, product structure, and risk discussion. It lays out a coherent ecosystem for trader ranking, copy trading, and exchange aggregation, with a plausible fee-based business model, though execution risk remains material.",Transparency is high with extensive disclaimers and detailed product descriptions; risk disclosure is explicit and comprehensive; business model is clear via trade fees and 10% copy-trading fees; differentiation comes from terminal + score + brokerage integration and blockchain-verified trader stats.,3,2,3,3,2,3,2,2,2,2,2,3,2,2,3,1,2,1
paper_161.txt,3.0,"This is a comparatively rigorous and technically detailed whitepaper with a clear problem statement, architecture, roles, storage model, and token utility. Its main weaknesses are limited traction, heavy reliance on future adoption, and substantial regulatory/privacy exposure inherent to genomic data markets.","Transparency is strong with extensive technical and market detail; business model is clear via ZNA token, storage/processing rewards, and data access payments; risk disclosure covers privacy, de-anonymization, and data monopolization; regulatory exposure is high because it monetizes sensitive genomic data.",3,2,2,2,1,3,1,2,2,2,2,3,1,2,3,2,3,1
paper_162.txt,3.4,"This whitepaper is comparatively strong on transparency, product specificity, and execution detail. It describes a working messenger, open-source code, a concrete roadmap, and a clear utility-token model, though the token economics and decentralization claims still have some weaknesses.","Transparency is high with public links, team names, and source code; roadmap is dated and detailed; traction is strong because the messenger and explorer are already live; business model is clear via messaging fees and business use cases.",3,3,1,2,3,3,2,3,2,2,2,2,1,2,3,2,2,0
paper_163.txt,1.4,"This is a straightforward product review for an online piano course, not a crypto whitepaper. It is transparent about the offering and user benefits, but it lacks roadmap, tokenomics, governance, partnerships, or any blockchain-related substance.","Transparency is high because the creator, format, lesson count, and refund policy are stated clearly; traction is claimed via 190,000 students; no roadmap or token design is presented; the product is simply an educational course with audio/video lessons.",3,0,1,1,2,2,1,2,3,0,3,1,1,0,1,0,0,0
paper_164.txt,1.4,"The paper is highly promotional and operationally vague, with multiple unrelated business lines (ATMs, car rental, real estate) tied together by a token narrative. It contains some costs, locations, and roadmap claims, but little verifiable traction or robust token design.",Transparency is weak with many forward-looking claims and few concrete contracts; roadmap mentions 2019–2020 milestones; risks are acknowledged but superficially; no evidence of traction or partnerships; tokenomics and governance are underdeveloped.,1,1,1,2,0,2,1,1,1,0,1,1,1,1,2,0,1,0
paper_165.txt,2.4,"This whitepaper has a fairly coherent industrial use case: tokenized exchange of 3D models and services for additive manufacturing, with a plausible need for provenance and licensing. It is more grounded than many ICO papers, but still light on traction and implementation proof.","Transparency: named founders and company background; Roadmap: phased ICO and platform rollout; Risk: mentions IP, legal, and technical uncertainty; Differentiation: blockchain for additive manufacturing rights and transactions; Tokenomics: utility token with fees and reserve, but sustainability remains unclear.",2,2,1,2,1,2,2,2,2,2,2,2,1,1,3,1,2,1
paper_166.txt,2.8,"The whitepaper is unusually detailed for a 2019-era crypto project, with a fairly coherent marketplace, financing, and token distribution design. However, it remains highly promotional, with limited evidence of traction and several assumptions that weaken sustainability.",Transparency: extensive operational detail but little external verification; Roadmap: dated milestones from 2016–2019; Risk disclosure: includes legal/KYC and project weaknesses; Business model: clear Billboard/Pitchboard/P2P revenue structure; Tokenomics: large supply and multiple sale rounds but weak long-term value capture.,2,2,2,2,1,3,2,2,2,2,2,2,2,1,3,2,2,0
